adm0_name,adm1_name,adm2_name,population,phase_class,phase1,phase2,phase3,phase4,phase5,phase35
Togo,Maritime,Ave,114500,1,105340,9160,0,0,0,0
Togo,Maritime,Zio,338100,1,311052,27048,0,0,0,0
Togo,Maritime,Yoto,201000,1,188940,12060,0,0,0,0
Togo,Maritime,Vo,255300,1,229770,25530,0,0,0,0
Togo,Maritime,Bas-Mono,107600,1,97916,9684,0,0,0,0
Togo,Maritime,Lacs,210400,1,189360,21040,0,0,0,0
Togo,Plateaux,Agou,103900,1,98705,5195,0,0,0,0
Togo,Plateaux,Kloto,171200,1,152368,18832,0,0,0,0
Togo,Plateaux,Kpele,92100,1,85653,6447,0,0,0,0
Togo,Plateaux,Danyi,47500,1,43225,4275,0,0,0,0
Togo,Plateaux,Amou,128200,1,112816,15384,0,0,0,0
Togo,Plateaux,Wawa,123000,1,110700,12300,0,0,0,0
Togo,Plateaux,Akebou,74800,1,68816,5984,0,0,0,0
Togo,Plateaux,Ogou,238400,1,214560,23840,0,0,0,0
Togo,Plateaux,Anie,150600,1,138552,12048,0,0,0,0
Togo,Plateaux,Est -Mono,146400,1,133224,13176,0,0,0,0
Togo,Plateaux,Moyen - Mono,92500,1,87875,4625,0,0,0,0
Togo,Plateaux,Haho,298000,1,283100,14900,0,0,0,0
Togo,Centrale,Blitta,166900,1,160224,6676,0,0,0,0
Togo,Centrale,Sotouboua,147900,1,141984,5916,0,0,0,0
Togo,Centrale,Tchamba,158700,1,150765,7935,0,0,0,0
Togo,Centrale,Tchaoudjo,232300,1,213716,18584,0,0,0,0
Togo,Centrale,Plaine De Mo,44900,1,43553,1347,0,0,0,0
Togo,Kara,Assoli,62700,1,59565,3135,0,0,0,0
Togo,Kara,Bassar,145000,1,139200,5800,0,0,0,0
Togo,Kara,Binah,85600,1,80464,5136,0,0,0,0
Togo,Kara,Dankpen,156200,1,146828,9372,0,0,0,0
Togo,Kara,Kozah,276800,1,254656,22144,0,0,0,0
Togo,Kara,Doufelgou,96300,1,89559,6741,0,0,0,0
Togo,Kara,Keran,113100,1,105183,7917,0,0,0,0
Togo,Savanes,Oti,112400,1,101160,11240,0,0,0,0
Togo,Savanes,Oti Sud,116000,1,105560,10440,0,0,0,0
Togo,Savanes,Kpendjal,73400,1,66060,7340,0,0,0,0
Togo,Savanes,Kpendjal Ouest,111600,1,99324,12276,0,0,0,0
Togo,Savanes,Tandjouare,142400,1,122464,19936,0,0,0,0
Togo,Savanes,Cinkasse,94800,1,85320,9480,0,0,0,0
Togo,Savanes,Tone,344600,1,306694,37906,0,0,0,0
